x-axis,WaveGen-ARB
second,Volt
905.00E-009,0.1232E+00
906.00E-009,0.1822E+00
907.00E-009,0.2444E+00
908.00E-009,0.2444E+00
909.00E-009,0.2444E+00
910.00E-009,0.2444E+00
911.00E-009,0.3031E+00
912.00E-009,0.3031E+00
913.00E-009,0.3644E+00
914.00E-009,0.3031E+00
915.00E-009,0.3031E+00
916.00E-009,0.2413E+00
917.00E-009,0.2413E+00
918.00E-009,0.2413E+00
919.00E-009,0.1805E+00
920.00E-009,0.1206E+00
921.00E-009,0.1213E+00
922.00E-009,0.1213E+00
923.00E-009,0.1213E+00
924.00E-009,0.1827E+00
925.00E-009,0.1217E+00
926.00E-009,0.1835E+00
927.00E-009,0.1835E+00
928.00E-009,0.1835E+00
929.00E-009,0.1213E+00
930.00E-009,0.1222E+00
931.00E-009,0.0644E+00
932.00E-009,0.0644E+00
933.00E-009,0.0644E+00
934.00E-009,-0.0604E+00
935.00E-009,-0.0575E+00
936.00E-009,-0.0575E+00
937.00E-009,-0.0575E+00
938.00E-009,-0.0575E+00
939.00E-009,0.0039E+00
940.00E-009,0.0629E+00
941.00E-009,0.1796E+00
942.00E-009,0.1796E+00
943.00E-009,0.1796E+00
944.00E-009,0.2450E+00
945.00E-009,0.2404E+00
946.00E-009,0.1231E+00
947.00E-009,0.1231E+00
948.00E-009,-0.0583E+00
949.00E-009,0.0032E+00
950.00E-009,0.0032E+00
951.00E-009,-0.0593E+00
952.00E-009,-0.0593E+00
953.00E-009,-0.0593E+00
954.00E-009,-0.0574E+00
955.00E-009,-0.0547E+00
956.00E-009,0.0013E+00
957.00E-009,-0.0591E+00
958.00E-009,0.0646E+00
959.00E-009,0.0060E+00
960.00E-009,-0.0565E+00
961.00E-009,-0.0515E+00
962.00E-009,-0.0515E+00
963.00E-009,-0.0515E+00
964.00E-009,0.0059E+00
965.00E-009,-0.0552E+00
966.00E-009,0.0061E+00
967.00E-009,0.0666E+00
968.00E-009,0.1242E+00
969.00E-009,0.1828E+00
970.00E-009,0.1879E+00
971.00E-009,0.2454E+00
972.00E-009,0.2454E+00
973.00E-009,0.1862E+00
974.00E-009,0.1862E+00
975.00E-009,0.2460E+00
976.00E-009,0.2460E+00
977.00E-009,0.2460E+00
978.00E-009,0.2460E+00
979.00E-009,0.1849E+00
980.00E-009,0.1809E+00
981.00E-009,0.1809E+00
982.00E-009,0.1197E+00
983.00E-009,0.1790E+00
984.00E-009,0.1790E+00
985.00E-009,0.2404E+00
986.00E-009,0.2404E+00
987.00E-009,0.1779E+00
988.00E-009,0.1779E+00
989.00E-009,0.1203E+00
990.00E-009,0.1238E+00
991.00E-009,0.0034E+00
992.00E-009,0.0646E+00
993.00E-009,0.0646E+00
994.00E-009,0.0646E+00
995.00E-009,0.0051E+00
996.00E-009,-0.1731E+00
997.00E-009,-0.1709E+00
998.00E-009,-0.3482E+00
999.00E-009,-0.4080E+00
1000.00E-009,-0.3501E+00
1001.00E-009,-0.2297E+00
1002.00E-009,-0.2923E+00
1003.00E-009,-0.3549E+00
1004.00E-009,-0.4175E+00
1005.00E-009,-0.3580E+00
1006.00E-009,-0.2418E+00
1007.00E-009,-0.1815E+00
1008.00E-009,-0.0612E+00
1009.00E-009,-0.0027E+00
1010.00E-009,-0.0027E+00
1011.00E-009,-0.0027E+00
1012.00E-009,0.0007E+00
1013.00E-009,0.0023E+00
1014.00E-009,-0.0557E+00
1015.00E-009,-0.0557E+00
1016.00E-009,-0.1159E+00
1017.00E-009,-0.1784E+00
1018.00E-009,-0.1214E+00
1019.00E-009,-0.0636E+00
1020.00E-009,-0.0636E+00
1021.00E-009,-0.1849E+00
1022.00E-009,-0.1257E+00
1023.00E-009,-0.0647E+00
1024.00E-009,0.0559E+00
1025.00E-009,0.0559E+00
1026.00E-009,0.1173E+00
1027.00E-009,0.0615E+00
1028.00E-009,0.0025E+00
1029.00E-009,0.0647E+00
1030.00E-009,0.0051E+00
1031.00E-009,0.0111E+00
1032.00E-009,-0.0501E+00
1033.00E-009,-0.2905E+00
1034.00E-009,-0.4066E+00
1035.00E-009,-0.4066E+00
1036.00E-009,-0.4044E+00
1037.00E-009,-0.4077E+00
1038.00E-009,-0.3487E+00
1039.00E-009,-0.4077E+00
1040.00E-009,-0.3481E+00
1041.00E-009,-0.2951E+00
1042.00E-009,-0.2911E+00
1043.00E-009,-0.0508E+00
1044.00E-009,0.0654E+00
1045.00E-009,0.0654E+00
1046.00E-009,0.1239E+00
1047.00E-009,0.1847E+00
1048.00E-009,0.1247E+00
1049.00E-009,0.1837E+00
1050.00E-009,0.1837E+00
1051.00E-009,0.1252E+00
1052.00E-009,0.0004E+00
1053.00E-009,0.0004E+00
1054.00E-009,0.0004E+00
1055.00E-009,-0.1221E+00
1056.00E-009,-0.1833E+00
1057.00E-009,-0.1832E+00
1058.00E-009,-0.1831E+00
1059.00E-009,-0.1831E+00
1060.00E-009,-0.3038E+00
1061.00E-009,-0.3023E+00
1062.00E-009,-0.1782E+00
1063.00E-009,-0.1782E+00
1064.00E-009,-0.1782E+00
1065.00E-009,-0.1145E+00
1066.00E-009,-0.1134E+00
1067.00E-009,-0.1127E+00
1068.00E-009,-0.0528E+00
1069.00E-009,-0.0528E+00
1070.00E-009,0.0679E+00
1071.00E-009,0.0654E+00
1072.00E-009,0.0030E+00
1073.00E-009,0.0030E+00
1074.00E-009,-0.1210E+00
1075.00E-009,-0.2364E+00
1076.00E-009,-0.1763E+00
1077.00E-009,-0.1162E+00
1078.00E-009,-0.1776E+00
1079.00E-009,-0.2383E+00
1080.00E-009,-0.2383E+00
1081.00E-009,-0.2417E+00
1082.00E-009,-0.1818E+00
1083.00E-009,-0.2437E+00
1084.00E-009,-0.1802E+00
1085.00E-009,-0.0060E+00
1086.00E-009,-0.0060E+00
1087.00E-009,-0.1224E+00
1088.00E-009,-0.0610E+00
1089.00E-009,-0.0002E+00
1090.00E-009,-0.0002E+00
1091.00E-009,0.1250E+00
1092.00E-009,0.1268E+00
1093.00E-009,0.1305E+00
1094.00E-009,0.1298E+00
1095.00E-009,0.0097E+00
1096.00E-009,-0.1683E+00
1097.00E-009,-0.1735E+00
1098.00E-009,-0.2327E+00
1099.00E-009,-0.2327E+00
1100.00E-009,-0.2327E+00
1101.00E-009,-0.2327E+00
1102.00E-009,-0.2323E+00
1103.00E-009,-0.2993E+00
1104.00E-009,-0.2381E+00
1105.00E-009,-0.1762E+00
1106.00E-009,0.0018E+00
1107.00E-009,0.0608E+00
1108.00E-009,0.0002E+00
1109.00E-009,-0.1798E+00
1110.00E-009,-0.1798E+00
1111.00E-009,-0.1798E+00
1112.00E-009,-0.2431E+00
1113.00E-009,-0.1180E+00
1114.00E-009,-0.1180E+00
1115.00E-009,-0.1189E+00
1116.00E-009,-0.2974E+00
1117.00E-009,-0.2959E+00
1118.00E-009,-0.2377E+00
1119.00E-009,-0.1192E+00
1120.00E-009,-0.1192E+00
1121.00E-009,-0.1192E+00
1122.00E-009,0.0023E+00
1123.00E-009,0.0023E+00
1124.00E-009,-0.0602E+00
1125.00E-009,-0.0619E+00
1126.00E-009,0.0544E+00
1127.00E-009,0.0585E+00
1128.00E-009,0.0573E+00
1129.00E-009,0.0589E+00
1130.00E-009,-0.0025E+00
1131.00E-009,-0.0639E+00
1132.00E-009,-0.0639E+00
1133.00E-009,-0.0639E+00
1134.00E-009,-0.1207E+00
1135.00E-009,-0.1230E+00
1136.00E-009,-0.1187E+00
1137.00E-009,-0.1207E+00
1138.00E-009,-0.1726E+00
1139.00E-009,-0.2862E+00
1140.00E-009,-0.2248E+00
1141.00E-009,-0.2205E+00
1142.00E-009,-0.2816E+00
1143.00E-009,-0.2816E+00
1144.00E-009,-0.2195E+00
1145.00E-009,-0.1566E+00
1146.00E-009,-0.0987E+00
1147.00E-009,-0.0396E+00
1148.00E-009,0.0154E+00
1149.00E-009,0.0165E+00
1150.00E-009,0.0165E+00
1151.00E-009,0.0737E+00
1152.00E-009,0.1347E+00
1153.00E-009,0.1347E+00
1154.00E-009,0.1350E+00
1155.00E-009,0.1350E+00
1156.00E-009,0.0763E+00
1157.00E-009,0.0191E+00
1158.00E-009,0.0789E+00
1159.00E-009,0.2512E+00
1160.00E-009,0.1882E+00
1161.00E-009,0.1258E+00
1162.00E-009,0.1258E+00
1163.00E-009,0.1258E+00
1164.00E-009,0.1828E+00
1165.00E-009,0.1241E+00
1166.00E-009,0.1257E+00
1167.00E-009,0.1828E+00
1168.00E-009,0.1219E+00
1169.00E-009,0.0631E+00
1170.00E-009,0.0632E+00
1171.00E-009,0.0670E+00
1172.00E-009,0.0062E+00
1173.00E-009,-0.1137E+00
1174.00E-009,-0.1137E+00
1175.00E-009,-0.0550E+00
1176.00E-009,0.0022E+00
1177.00E-009,0.0022E+00
1178.00E-009,0.0025E+00
1179.00E-009,-0.0587E+00
1180.00E-009,0.0043E+00
1181.00E-009,-0.0556E+00
1182.00E-009,-0.1167E+00
1183.00E-009,0.0032E+00
1184.00E-009,-0.0539E+00
1185.00E-009,-0.0539E+00
1186.00E-009,-0.1127E+00
1187.00E-009,-0.1127E+00
1188.00E-009,-0.2890E+00
1189.00E-009,-0.1689E+00
1190.00E-009,-0.1689E+00
1191.00E-009,-0.1105E+00
1192.00E-009,0.0114E+00
1193.00E-009,-0.0469E+00
1194.00E-009,-0.0495E+00
1195.00E-009,-0.1084E+00
1196.00E-009,-0.1106E+00
1197.00E-009,-0.1106E+00
1198.00E-009,0.1262E+00
1199.00E-009,0.1262E+00
1200.00E-009,0.1262E+00
1201.00E-009,0.0016E+00
1202.00E-009,-0.0585E+00
1203.00E-009,-0.0002E+00
1204.00E-009,0.0595E+00
1205.00E-009,0.1184E+00
1206.00E-009,0.1188E+00
1207.00E-009,0.0564E+00
1208.00E-009,-0.0668E+00
1209.00E-009,-0.0668E+00
1210.00E-009,-0.1842E+00
1211.00E-009,-0.1184E+00
1212.00E-009,-0.1179E+00
1213.00E-009,-0.1771E+00
1214.00E-009,-0.2360E+00
1215.00E-009,-0.2969E+00
1216.00E-009,-0.3580E+00
1217.00E-009,-0.2957E+00
1218.00E-009,-0.1725E+00
1219.00E-009,-0.1725E+00
1220.00E-009,-0.0551E+00
1221.00E-009,0.0638E+00
1222.00E-009,0.0611E+00
1223.00E-009,0.1203E+00
1224.00E-009,0.0640E+00
1225.00E-009,0.1249E+00
1226.00E-009,0.2466E+00
1227.00E-009,0.2466E+00
1228.00E-009,0.1842E+00
1229.00E-009,0.1259E+00
1230.00E-009,0.1259E+00
1231.00E-009,0.1259E+00
1232.00E-009,0.1881E+00
1233.00E-009,0.1881E+00
1234.00E-009,0.3034E+00
1235.00E-009,0.1837E+00
1236.00E-009,0.1837E+00
1237.00E-009,0.1837E+00
1238.00E-009,0.1270E+00
1239.00E-009,0.1853E+00
1240.00E-009,0.0068E+00
1241.00E-009,-0.1098E+00
1242.00E-009,-0.1098E+00
1243.00E-009,-0.1711E+00
1244.00E-009,-0.1711E+00
1245.00E-009,-0.0514E+00
1246.00E-009,-0.0514E+00
1247.00E-009,-0.0514E+00
1248.00E-009,0.0677E+00
1249.00E-009,0.0677E+00
1250.00E-009,0.2462E+00
1251.00E-009,0.2469E+00
1252.00E-009,0.2469E+00
1253.00E-009,0.1871E+00
1254.00E-009,0.0709E+00
1255.00E-009,0.0709E+00
1256.00E-009,0.0709E+00
1257.00E-009,0.0709E+00
1258.00E-009,-0.0506E+00
1259.00E-009,-0.0506E+00
1260.00E-009,-0.1730E+00
1261.00E-009,-0.1187E+00
1262.00E-009,-0.2368E+00
1263.00E-009,-0.1769E+00
1264.00E-009,-0.0606E+00
1265.00E-009,-0.0606E+00
1266.00E-009,-0.0606E+00
1267.00E-009,-0.1802E+00
1268.00E-009,-0.1821E+00
1269.00E-009,-0.1821E+00
1270.00E-009,-0.0597E+00
1271.00E-009,-0.0558E+00
1272.00E-009,0.0623E+00
1273.00E-009,0.1234E+00
1274.00E-009,0.1234E+00
1275.00E-009,-0.0580E+00
1276.00E-009,-0.0580E+00
1277.00E-009,0.0615E+00
1278.00E-009,0.1850E+00
1279.00E-009,0.1257E+00
1280.00E-009,0.1257E+00
1281.00E-009,0.1834E+00
1282.00E-009,0.1834E+00
1283.00E-009,0.1244E+00
1284.00E-009,0.0617E+00
1285.00E-009,0.0666E+00
1286.00E-009,0.0666E+00
1287.00E-009,0.0666E+00
1288.00E-009,0.0666E+00
1289.00E-009,0.1259E+00
1290.00E-009,0.1259E+00
1291.00E-009,0.0052E+00
1292.00E-009,-0.0561E+00
1293.00E-009,0.0029E+00
1294.00E-009,0.0656E+00
1295.00E-009,0.1810E+00
1296.00E-009,0.0602E+00
1297.00E-009,0.0002E+00
1298.00E-009,-0.1163E+00
1299.00E-009,-0.2369E+00
1300.00E-009,-0.2988E+00
1301.00E-009,-0.1781E+00
1302.00E-009,-0.1168E+00
1303.00E-009,-0.1168E+00
1304.00E-009,-0.2360E+00
1305.00E-009,-0.1750E+00
1306.00E-009,-0.0541E+00
1307.00E-009,-0.0546E+00
1308.00E-009,-0.0001E+00
1309.00E-009,0.1205E+00
1310.00E-009,0.1250E+00
1311.00E-009,0.1250E+00
1312.00E-009,0.1250E+00
1313.00E-009,0.1250E+00
1314.00E-009,0.1815E+00
1315.00E-009,0.1815E+00
1316.00E-009,0.1815E+00
1317.00E-009,0.1231E+00
1318.00E-009,0.1850E+00
1319.00E-009,0.1850E+00
1320.00E-009,0.1816E+00
1321.00E-009,0.1237E+00
1322.00E-009,-0.0559E+00
1323.00E-009,-0.0559E+00
1324.00E-009,0.0068E+00
1325.00E-009,-0.1162E+00
1326.00E-009,-0.1792E+00
1327.00E-009,-0.1770E+00
1328.00E-009,-0.2351E+00
1329.00E-009,-0.2959E+00
1330.00E-009,-0.2351E+00
1331.00E-009,-0.1772E+00
1332.00E-009,0.0024E+00
1333.00E-009,0.0024E+00
1334.00E-009,0.0024E+00
1335.00E-009,0.0037E+00
1336.00E-009,0.0073E+00
1337.00E-009,0.1241E+00
1338.00E-009,0.1198E+00
1339.00E-009,0.1807E+00
1340.00E-009,0.0563E+00
1341.00E-009,-0.0067E+00
1342.00E-009,-0.0067E+00
1343.00E-009,-0.0067E+00
1344.00E-009,-0.0684E+00
1345.00E-009,-0.0064E+00
1346.00E-009,-0.0650E+00
1347.00E-009,-0.0650E+00
1348.00E-009,-0.0602E+00
1349.00E-009,-0.1802E+00
1350.00E-009,-0.1176E+00
1351.00E-009,-0.0546E+00
1352.00E-009,-0.0546E+00
1353.00E-009,-0.0546E+00
1354.00E-009,-0.0530E+00
1355.00E-009,0.0068E+00
1356.00E-009,0.0661E+00
1357.00E-009,0.0661E+00
1358.00E-009,0.0655E+00
1359.00E-009,0.1854E+00
1360.00E-009,0.1849E+00
1361.00E-009,0.1220E+00
1362.00E-009,-0.0001E+00
1363.00E-009,-0.1797E+00
1364.00E-009,-0.1795E+00
1365.00E-009,-0.2414E+00
1366.00E-009,-0.3058E+00
1367.00E-009,-0.3640E+00
1368.00E-009,-0.4240E+00
1369.00E-009,-0.4846E+00
1370.00E-009,-0.4222E+00
1371.00E-009,-0.4191E+00
1372.00E-009,-0.2970E+00
1373.00E-009,-0.1174E+00
1374.00E-009,-0.0576E+00
1375.00E-009,-0.0547E+00
1376.00E-009,0.0102E+00
1377.00E-009,0.0102E+00
1378.00E-009,0.1282E+00
1379.00E-009,0.1284E+00
1380.00E-009,0.1284E+00
1381.00E-009,0.1882E+00
1382.00E-009,0.1882E+00
1383.00E-009,0.1255E+00
1384.00E-009,0.0077E+00
1385.00E-009,0.0083E+00
1386.00E-009,0.0665E+00
1387.00E-009,0.1247E+00
1388.00E-009,0.0663E+00
1389.00E-009,0.1268E+00
1390.00E-009,0.0052E+00
1391.00E-009,-0.0564E+00
1392.00E-009,-0.1771E+00
1393.00E-009,-0.1144E+00
1394.00E-009,-0.0583E+00
1395.00E-009,-0.0612E+00
1396.00E-009,-0.1222E+00
1397.00E-009,-0.1222E+00
1398.00E-009,-0.1813E+00
1399.00E-009,-0.3559E+00
1400.00E-009,-0.2344E+00
1401.00E-009,-0.2307E+00
1402.00E-009,-0.1101E+00
1403.00E-009,-0.1101E+00
1404.00E-009,-0.0484E+00
1405.00E-009,0.0129E+00
1406.00E-009,0.0740E+00
1407.00E-009,0.0740E+00
1408.00E-009,0.1328E+00
1409.00E-009,0.3074E+00
1410.00E-009,0.3074E+00
1411.00E-009,0.3083E+00
1412.00E-009,0.2503E+00
1413.00E-009,0.1297E+00
1414.00E-009,0.1297E+00
1415.00E-009,0.0702E+00
1416.00E-009,0.0702E+00
1417.00E-009,-0.0548E+00
1418.00E-009,-0.1758E+00
1419.00E-009,-0.1758E+00
1420.00E-009,-0.1758E+00
1421.00E-009,-0.1186E+00
1422.00E-009,-0.1211E+00
1423.00E-009,-0.0613E+00
1424.00E-009,-0.3625E+00
1425.00E-009,-0.3638E+00
1426.00E-009,-0.6029E+00
1427.00E-009,-0.4779E+00
1428.00E-009,-0.3556E+00
1429.00E-009,-0.4138E+00
1430.00E-009,-0.4138E+00
1431.00E-009,-0.4138E+00
1432.00E-009,-0.5319E+00
1433.00E-009,-0.4711E+00
1434.00E-009,-0.1698E+00
1435.00E-009,-0.1091E+00
1436.00E-009,0.1300E+00
1437.00E-009,0.1300E+00
1438.00E-009,0.1266E+00
1439.00E-009,0.0650E+00
1440.00E-009,0.0031E+00
1441.00E-009,0.0031E+00
1442.00E-009,0.1816E+00
1443.00E-009,0.1207E+00
1444.00E-009,0.0598E+00
1445.00E-009,0.0016E+00
1446.00E-009,0.0016E+00
1447.00E-009,-0.1199E+00
1448.00E-009,-0.1202E+00
1449.00E-009,-0.0594E+00
1450.00E-009,0.0024E+00
1451.00E-009,0.0024E+00
1452.00E-009,-0.1162E+00
1453.00E-009,-0.1182E+00
1454.00E-009,-0.0573E+00
1455.00E-009,0.0009E+00
1456.00E-009,0.0009E+00
1457.00E-009,0.1225E+00
1458.00E-009,0.1218E+00
1459.00E-009,0.1222E+00
1460.00E-009,0.0635E+00
1461.00E-009,0.0034E+00
1462.00E-009,0.0620E+00
1463.00E-009,0.0632E+00
1464.00E-009,0.0632E+00
1465.00E-009,0.0632E+00
1466.00E-009,0.0632E+00
1467.00E-009,0.0632E+00
1468.00E-009,0.1248E+00
1469.00E-009,0.0635E+00
1470.00E-009,0.1223E+00
1471.00E-009,0.1824E+00
1472.00E-009,0.1846E+00
1473.00E-009,0.1256E+00
1474.00E-009,0.1256E+00
1475.00E-009,0.1256E+00
1476.00E-009,0.0652E+00
1477.00E-009,0.0067E+00
1478.00E-009,0.0067E+00
1479.00E-009,0.1267E+00
1480.00E-009,0.0096E+00
1481.00E-009,-0.1749E+00
1482.00E-009,-0.1171E+00
1483.00E-009,-0.0562E+00
1484.00E-009,-0.0562E+00
1485.00E-009,-0.1783E+00
1486.00E-009,-0.1782E+00
1487.00E-009,-0.1197E+00
1488.00E-009,-0.1197E+00
1489.00E-009,-0.1786E+00
1490.00E-009,-0.0615E+00
1491.00E-009,0.0643E+00
1492.00E-009,0.0033E+00
1493.00E-009,-0.0568E+00
1494.00E-009,-0.0568E+00
1495.00E-009,0.0652E+00
1496.00E-009,0.1256E+00
1497.00E-009,0.1256E+00
1498.00E-009,0.1256E+00
1499.00E-009,0.1239E+00
1500.00E-009,0.0619E+00
1501.00E-009,0.0602E+00
1502.00E-009,0.0602E+00
1503.00E-009,0.1800E+00
1504.00E-009,0.1800E+00
1505.00E-009,0.1183E+00
1506.00E-009,0.1183E+00
1507.00E-009,0.0034E+00
1508.00E-009,-0.2422E+00
1509.00E-009,-0.2978E+00
1510.00E-009,-0.2969E+00
1511.00E-009,-0.2365E+00
1512.00E-009,-0.2946E+00
1513.00E-009,-0.3544E+00
1514.00E-009,-0.3544E+00
1515.00E-009,-0.3529E+00
1516.00E-009,-0.4743E+00
1517.00E-009,-0.4778E+00
1518.00E-009,-0.2322E+00
1519.00E-009,-0.1760E+00
1520.00E-009,-0.1778E+00
1521.00E-009,-0.1778E+00
1522.00E-009,-0.0587E+00
1523.00E-009,0.0012E+00
1524.00E-009,0.0012E+00
1525.00E-009,0.0613E+00
1526.00E-009,0.1827E+00
1527.00E-009,0.3011E+00
1528.00E-009,0.3011E+00
1529.00E-009,0.2985E+00
1530.00E-009,0.1831E+00
1531.00E-009,0.1831E+00
1532.00E-009,0.1259E+00
1533.00E-009,0.0677E+00
1534.00E-009,0.0081E+00
1535.00E-009,-0.1108E+00
1536.00E-009,-0.1108E+00
1537.00E-009,-0.1108E+00
1538.00E-009,-0.1108E+00
1539.00E-009,-0.1092E+00
1540.00E-009,0.0082E+00
1541.00E-009,-0.0516E+00
1542.00E-009,-0.0560E+00
1543.00E-009,-0.0556E+00
1544.00E-009,-0.0558E+00
1545.00E-009,0.0022E+00
1546.00E-009,0.0022E+00
1547.00E-009,0.0022E+00
1548.00E-009,-0.1188E+00
1549.00E-009,-0.0577E+00
1550.00E-009,0.0031E+00
1551.00E-009,0.0004E+00
1552.00E-009,0.0022E+00
1553.00E-009,-0.1215E+00
1554.00E-009,-0.0619E+00
1555.00E-009,-0.0009E+00
1556.00E-009,-0.1793E+00
1557.00E-009,-0.2405E+00
1558.00E-009,-0.1787E+00
1559.00E-009,-0.1787E+00
1560.00E-009,-0.1787E+00
1561.00E-009,-0.1162E+00
1562.00E-009,-0.0564E+00
1563.00E-009,0.1253E+00
1564.00E-009,0.1253E+00
1565.00E-009,0.1253E+00
1566.00E-009,0.2446E+00
1567.00E-009,0.3058E+00
1568.00E-009,0.3650E+00
1569.00E-009,0.3076E+00
1570.00E-009,0.2495E+00
1571.00E-009,0.2495E+00
1572.00E-009,0.2495E+00
1573.00E-009,0.2495E+00
1574.00E-009,0.2495E+00
1575.00E-009,0.1903E+00
1576.00E-009,0.2494E+00
1577.00E-009,0.2494E+00
1578.00E-009,0.2494E+00
1579.00E-009,0.3068E+00
1580.00E-009,0.2461E+00
1581.00E-009,0.1263E+00
1582.00E-009,0.0672E+00
1583.00E-009,0.0090E+00
1584.00E-009,0.0090E+00
1585.00E-009,0.0087E+00
1586.00E-009,-0.0490E+00
1587.00E-009,-0.1706E+00
1588.00E-009,-0.2330E+00
1589.00E-009,-0.2330E+00
1590.00E-009,-0.1753E+00
1591.00E-009,-0.0555E+00
1592.00E-009,0.0036E+00
1593.00E-009,0.0618E+00
1594.00E-009,0.0618E+00
1595.00E-009,0.0633E+00
1596.00E-009,0.0008E+00
1597.00E-009,0.1224E+00
1598.00E-009,0.1848E+00
1599.00E-009,0.1848E+00
1600.00E-009,0.1846E+00
1601.00E-009,0.1274E+00
1602.00E-009,0.1274E+00
1603.00E-009,0.1274E+00
1604.00E-009,0.1274E+00
1605.00E-009,0.1853E+00
1606.00E-009,0.3056E+00
1607.00E-009,0.3056E+00
1608.00E-009,0.3056E+00
1609.00E-009,0.3056E+00
1610.00E-009,0.3668E+00
1611.00E-009,0.4241E+00
1612.00E-009,0.3025E+00
1613.00E-009,0.3025E+00
1614.00E-009,0.1833E+00
1615.00E-009,0.1230E+00
1616.00E-009,0.1230E+00
1617.00E-009,0.1230E+00
1618.00E-009,0.1230E+00
1619.00E-009,0.0658E+00
1620.00E-009,-0.0543E+00
1621.00E-009,-0.2300E+00
1622.00E-009,-0.1658E+00
1623.00E-009,-0.1658E+00
1624.00E-009,-0.0466E+00
1625.00E-009,-0.0444E+00
1626.00E-009,-0.0444E+00
1627.00E-009,-0.0444E+00
1628.00E-009,-0.0444E+00
1629.00E-009,-0.0450E+00
1630.00E-009,0.0127E+00
1631.00E-009,0.1884E+00
1632.00E-009,0.1279E+00
1633.00E-009,0.0109E+00
1634.00E-009,0.0109E+00
1635.00E-009,0.0690E+00
1636.00E-009,0.0074E+00
1637.00E-009,-0.0498E+00
1638.00E-009,-0.1697E+00
1639.00E-009,-0.1118E+00
1640.00E-009,-0.0494E+00
1641.00E-009,-0.1114E+00
1642.00E-009,0.0063E+00
1643.00E-009,0.0023E+00
1644.00E-009,-0.1810E+00
1645.00E-009,-0.1810E+00
1646.00E-009,-0.1788E+00
1647.00E-009,-0.1215E+00
1648.00E-009,-0.0017E+00
1649.00E-009,-0.0017E+00
1650.00E-009,-0.1258E+00
1651.00E-009,-0.1799E+00
1652.00E-009,-0.2385E+00
1653.00E-009,-0.1792E+00
1654.00E-009,-0.1171E+00
1655.00E-009,-0.1171E+00
1656.00E-009,-0.1169E+00
1657.00E-009,-0.1169E+00
1658.00E-009,-0.1792E+00
1659.00E-009,-0.1792E+00
1660.00E-009,-0.1175E+00
1661.00E-009,-0.0636E+00
1662.00E-009,-0.0050E+00
1663.00E-009,0.0568E+00
1664.00E-009,0.1781E+00
1665.00E-009,0.1781E+00
1666.00E-009,0.2371E+00
1667.00E-009,0.1780E+00
1668.00E-009,0.1781E+00
1669.00E-009,0.0569E+00
1670.00E-009,0.1193E+00
1671.00E-009,0.1201E+00
1672.00E-009,0.1201E+00
1673.00E-009,0.1201E+00
1674.00E-009,0.1201E+00
1675.00E-009,0.1201E+00
1676.00E-009,0.0587E+00
1677.00E-009,0.1178E+00
1678.00E-009,0.1201E+00
1679.00E-009,0.2413E+00
1680.00E-009,0.1183E+00
1681.00E-009,0.1181E+00
1682.00E-009,-0.0031E+00
1683.00E-009,-0.0031E+00
1684.00E-009,-0.1236E+00
1685.00E-009,-0.1826E+00
1686.00E-009,-0.1820E+00
1687.00E-009,-0.2434E+00
1688.00E-009,-0.1835E+00
1689.00E-009,-0.2405E+00
1690.00E-009,-0.1751E+00
1691.00E-009,-0.1741E+00
1692.00E-009,-0.1153E+00
1693.00E-009,-0.2975E+00
1694.00E-009,-0.2387E+00
1695.00E-009,-0.2399E+00
1696.00E-009,-0.1790E+00
1697.00E-009,-0.2377E+00
1698.00E-009,-0.2953E+00
1699.00E-009,-0.3002E+00
1700.00E-009,-0.2426E+00
1701.00E-009,-0.1821E+00
1702.00E-009,-0.1197E+00
1703.00E-009,0.0625E+00
1704.00E-009,0.0665E+00
1705.00E-009,0.0692E+00
1706.00E-009,0.0076E+00
1707.00E-009,0.0117E+00
1708.00E-009,0.0693E+00
1709.00E-009,0.0712E+00
1710.00E-009,0.0712E+00
1711.00E-009,0.0098E+00
1712.00E-009,0.0098E+00
1713.00E-009,-0.1089E+00
1714.00E-009,-0.1087E+00
1715.00E-009,-0.1098E+00
1716.00E-009,-0.0481E+00
1717.00E-009,0.0068E+00
1718.00E-009,0.0068E+00
1719.00E-009,0.0063E+00
1720.00E-009,0.0063E+00
1721.00E-009,0.0677E+00
1722.00E-009,0.0098E+00
1723.00E-009,0.0121E+00
1724.00E-009,0.0696E+00
1725.00E-009,0.0069E+00
1726.00E-009,-0.0532E+00
1727.00E-009,-0.0509E+00
1728.00E-009,-0.0509E+00
1729.00E-009,-0.2889E+00
1730.00E-009,-0.4061E+00
1731.00E-009,-0.4061E+00
1732.00E-009,-0.4054E+00
1733.00E-009,-0.3472E+00
1734.00E-009,-0.4662E+00
1735.00E-009,-0.3450E+00
1736.00E-009,-0.2848E+00
1737.00E-009,-0.2262E+00
1738.00E-009,-0.2262E+00
1739.00E-009,0.0148E+00
1740.00E-009,0.0700E+00
1741.00E-009,-0.0507E+00
1742.00E-009,-0.0531E+00
1743.00E-009,-0.1136E+00
1744.00E-009,0.0055E+00
1745.00E-009,0.0055E+00
1746.00E-009,0.0055E+00
1747.00E-009,-0.0569E+00
1748.00E-009,-0.0569E+00
1749.00E-009,-0.0575E+00
1750.00E-009,-0.0568E+00
1751.00E-009,0.0056E+00
1752.00E-009,0.0051E+00
1753.00E-009,0.1238E+00
1754.00E-009,0.1238E+00
1755.00E-009,0.1238E+00
1756.00E-009,0.0663E+00
1757.00E-009,0.1286E+00
1758.00E-009,0.1286E+00
